serial_num,price,alpha
202,16388.406578524464,-0.014855828188915954
203,16636.827337800612,0.036343659294461705
204,16588.815499153094,0.29119681243321116
205,16526.700237029298,0.2938845900796374
206,16596.187311758087,-0.5964694034141751
207,16378.778405944466,0.19527343131178432
208,16547.284057432393,-0.0888340907948506
209,16637.744780756973,0.3191759169020365
210,16769.802526239248,-0.27729588656198345
211,16773.66603458858,0.12284800046975031
212,16528.574338527014,-0.12101262498998588
213,16695.494191777623,-0.02489511821862278
214,16685.261536720413,-0.5593179835394222
215,16500.077955858316,0.010393128027660126
216,16187.123942659227,0.09402423411170302
217,16657.43225556206,0.07759388683633972
218,16652.440113104603,-0.6310605650926793
219,16674.370303171843,-0.0658960765243104
220,17074.45075476496,0.26643942306678525
221,17155.42536652713,0.5027598734780896
222,16984.394867974963,0.30353500781213816
223,16659.822301827204,0.6833473878051817
224,16808.470710411297,0.16398149287373576
225,17202.293359571544,1.3089946252170512
226,17134.38951169483,0.5057678970248407
227,17521.999764016156,-0.36605278901870686
228,17490.32671612508,0.0011498424857379064
229,17792.56498189297,-0.007776985625598032
230,18046.80164630332,0.834508251530004
231,17921.325301465316,-0.8292921608735977
232,17807.37754952939,-0.16088183767606656
233,17698.089701481633,0.47596063941464317
234,17826.847696720513,0.5741398727796998
235,18092.442024268443,-1.0486549057877992
236,17896.606185989,-0.05479017911738393
237,18199.285320309547,-0.2524910833932572
238,18201.269617205227,-0.22309140639701064
239,18165.228711368803,-0.4107431291886232
240,18250.40506607179,0.7945597064277008
241,18546.536638623336,0.14171008308344746
242,18216.854554126156,1.021658793923728
243,17960.93643639997,0.9276483480414712
244,17743.271313243364,-0.26486615859820617
245,17895.228886330053,0.013027144895472187
246,18020.619834731104,-0.2577535267117148
247,17970.858589678763,-0.24692410950567245
248,18302.832265009816,-0.09239900860044226
249,18052.943970205524,-0.3263631767649686
250,17797.713420686938,0.036908156299132244
251,17774.068691142842,-0.04796981334361172
252,18132.39097257648,-0.3201219024575066
253,18335.429601537508,0.397040890830747
254,18584.348640591546,-0.5913540502314532
255,18594.109001991175,0.11636648068089661
256,18345.819115406714,-0.6322940735418103
257,18159.865489707947,-0.0470133920432767
258,18480.1714919566,0.8086486006910296
259,18269.117360562745,0.5043150571293711
260,18512.437901232508,-0.047990577799204015
261,18473.499013284338,0.35595708982050533
262,18721.27419744933,-0.3684112191827138
263,18569.80789995192,-0.8493294706907493
264,18591.784509389345,0.011431804866020023
265,18562.176434721077,-0.13545776383447028
266,18424.36590803445,0.648187107906514
267,18844.60394080567,-0.29047830151122866
268,18874.79819473495,-0.7987595825805749
269,19129.582606070795,0.5709015435142493
270,19289.024608470445,-0.49068082421109205
271,19375.234958411605,-0.9942178948683338
272,19469.30063519418,0.13376518362734302
273,19373.387184178384,-0.1567911151175274
274,19280.336297851158,-0.5365665355444666
275,19236.44935170427,0.5186170676279849
276,19191.90165416541,0.730187149935575
277,19266.938866934677,-0.17803553126670923
278,19234.899131105794,0.4710288318614757
279,19106.460227690008,0.5436903277849807
280,19427.295444399653,0.029655204029935156
281,19567.4073569434,-0.0525714262494954
282,19579.197392373895,0.23208565170410234
283,19471.450531874914,0.9397817149392456
284,19696.682609828258,0.13562304012737902
285,19714.981034593595,0.7695328112467621
286,19968.73246126992,-0.0450204423067917
287,19667.903684254386,-0.5023157819602848
288,19393.161950999613,-0.2344915141875854
289,19615.647206809314,-0.203127726623491
290,19613.88727334923,-0.868132100373278
291,19833.287337430786,-0.1129153140964112
292,19848.961878808237,0.5099730585329021
293,19652.30825437528,0.6539441331856741
294,19552.98501302621,-0.41460138280024217
295,19631.650783559136,0.014113853466880766
296,19853.631082490283,0.4690753684934017
297,19839.828631192697,-1.1815628374940454
298,19610.45308553523,-0.3591806063104095
299,19557.4322258847,-0.16085684159996583
300,19296.005686008088,0.2702471163430178
301,19203.476731387458,-0.29999361862872975
302,19017.346839986072,-0.42401443665796856
303,19179.37950243548,0.11680671635000195
304,19282.859662924573,-0.7133148955472941
305,19458.878887397357,-0.06575632303352918
306,19352.46437808056,0.24716435778457901
307,19355.64866283191,0.8341464793518791
308,19417.047123059547,0.9486017655612167
309,19103.760767216805,0.17420593646331595
310,18997.77441650376,0.16616987335180244
311,19007.17137118849,-0.26482324335388396
312,18758.353436160964,-0.07289926542912872
313,18700.753087190114,-0.3546965213592306
314,18858.23332463641,0.2970583663650075
315,18947.848760909863,-0.1134173091168924
316,18755.719732139478,0.23806481337813423
317,18978.051795994663,1.0108731107425584
318,18997.153131450363,-0.37781351738804814
319,19270.991768258886,-0.11166080018686109
320,19223.62233052641,-0.18943924177881688
321,18946.60915401132,0.6804396246225886
322,19400.551589334635,-0.9803979746909588
323,19142.64044540431,0.18788468954774196
324,18622.559898785068,0.7384277923732046
325,18892.17187994959,0.5659017827258737
326,19262.25917356543,-0.5855864954682473
327,19517.664336450205,-0.7679153258357665
328,19824.196207986624,-0.12581883068141275
329,19948.747238504602,-0.20523048030512947
330,20268.0679329109,0.5524399184959541
331,20134.20284618783,0.3078165975693903
332,20020.873041459854,0.4120784019514354
333,20076.378064251476,-0.7718101453881376
334,19622.44141488238,0.5508900064858433
335,19687.13150772629,1.0614082156316411
336,19598.53310766945,1.0917475351639436
337,19303.646404917326,-0.6981569155766529
338,19474.573942859657,0.3383134667691716
339,19700.39645084023,0.27230771022866884
340,19509.596655424666,-0.08579715507260044
341,19238.40881644572,0.4263445250265563
342,19343.325752931418,-0.17969884338060993
343,19202.858119069813,-0.0888861740486897
344,19028.614588161476,-1.0236710485286338
345,19056.03572778811,0.4774023606150579
346,19143.861263289524,0.612990212628826
347,19423.63049456215,0.5991283356124462
348,19518.678812628546,-0.013266856187455822
349,19494.96130208672,-0.2962690763602902
350,19516.315349174085,-0.1351877479258532
351,19568.630689383965,-0.24397137217874976
352,19150.10299341649,-0.14979798586569992
353,18814.494933758593,-0.27296172919872297
354,18486.393245600597,-0.585589808087001
355,18489.091291620007,-0.5379482994538494
356,18547.317771486363,-0.1475402646887205
357,18915.61036705245,0.9712749671894088
358,18738.88231204289,0.0280675866110216
359,18214.25555535431,-0.03859888141946577
360,18235.722328769378,0.31291388859129166
361,18279.892941769267,-0.5519459072615343
362,18401.247327209192,0.6259519040777275
363,18403.156143450913,0.03751746943454748
364,18408.217791926054,1.1560874230433704
365,18618.690977254693,-0.13261650398441982
366,18669.046722675444,1.0117319109900524
367,18859.228675696162,-1.030826213331629
368,18331.52470195426,-0.3814101091598199
369,18231.851067494626,-0.6528239297516647
370,18262.595939829407,0.92151121528941
371,18450.33581461421,0.5873821066216789
372,18371.008428427358,0.7889850168323491
373,18658.695329477516,0.8856936888013185
374,18742.849194818595,-0.1799775052158834
375,18698.63999548602,-0.3435750602948471
376,18473.86382556231,-0.33924958128965566
377,18759.663611533117,-0.4601638937371948
378,18799.689650444274,0.4819284764715519
379,18613.88323780177,0.01865080872965974
380,18814.195431632317,-1.3769250167015004
381,18843.54177339616,-0.9475082594815134
382,18890.568304959746,0.844640367989733
383,19224.56587613968,0.2580918246112094
384,18953.191619017627,-0.31209318528349206
385,18557.08171595083,0.5845393667688632
386,18486.871485802512,-0.6099291271865848
387,18375.986380958617,0.44352726453762736
388,18313.03566997424,0.13787438649013462
389,17968.53433132742,-0.7096959305651309
390,17981.60612013296,0.005273844121570281
391,18056.858705622097,0.2157577525155845
392,18377.970057682956,-0.0005453670776616182
393,18148.785437210132,-0.2954573785418111
394,18320.95429666773,0.7536529995420556
395,18329.06260772938,0.11047963952040885
396,18243.340892214957,0.07550804043390302
397,18093.95566325306,-0.08570630172617189
398,18053.568105466577,0.5431141202758463
399,18130.641924433956,0.30273545666774426
400,18217.061156739856,0.261583800927764
401,18400.203900676428,-0.49811531033993384
402,18491.31849305131,0.05912966120333074
403,18420.337947585416,-0.542946700750319
404,18284.461127906878,-0.34322736200327664
405,18042.1133568537,0.8301636356250417
406,18187.25366175603,-0.049739205608663184
407,18397.74946373937,0.4943588779333079
408,18177.224500178676,0.7532067208416153
409,18301.813387990474,-0.42197240734714647
410,18516.452476291513,0.011592407669847482
411,18571.28449664178,-0.10072209133046095
412,18739.41670015542,0.7093500024699098
413,18739.393217744524,-0.2577418733341381
414,19059.70169876931,-0.5756399083087427
415,18743.607134420243,-0.13424671540329158
416,19279.107847476283,-0.2649376339847964
417,19371.535372159473,-0.419642437569008
418,19305.168739622248,1.0981481123244063
419,19264.546744428208,0.38040476299700066
420,19263.456683157252,-0.524466987508607
421,19158.908014483168,-0.6387917080341821
422,19112.56042097404,-0.021927401227896492
423,19042.546222153127,0.07383590450291067
424,19241.960368681794,-0.25338602017031486
425,18912.333042288992,-0.2784887067758919
426,18835.881444876526,-0.6105311979412915
427,18766.27066482753,-1.0853486237641725
428,18912.192643769613,0.5664040139400512
429,18810.016423998764,-0.1218302404220355
430,18759.75065479719,0.6293046628287318
431,18924.876586997318,0.6247911187757373
432,19147.86819000071,1.3404788437716961
433,18996.462516566033,0.5637175037154827
434,18966.080728032917,0.4318700394399553
435,19316.629437425854,-0.15571358970770044
436,19058.722636584356,0.3845572394372083
437,18920.650415538843,-0.8698732293007059
438,19118.34230333412,-0.2169242690851918
439,19296.706849030827,-0.25470231153256706
440,19247.191612170114,-0.010834977246252597
441,19361.94339752672,0.19756295177028171
442,19052.750960125013,-1.1187481586836063
443,19206.100245395875,-1.2221299059578499
444,19052.651566261633,-0.5148958734801068
445,18913.9912469831,0.5345075809379045
446,18881.818753324085,-0.9986954359283979
447,18856.663925375287,-0.33624521176866073
448,18971.27585325289,0.9258897803001487
449,19193.214242033508,-0.11381139598097856
450,19013.190977127073,-0.3224783768352091
451,18989.249173409935,-0.9376593453442674
452,19107.245799654513,0.16073386476591534
453,19014.360026144772,-1.2690327997300124
454,19187.50394739203,0.26388007468989816
455,19150.4364697935,-0.26886769320443094
456,18818.46629935554,0.28741811748122403
457,18402.606042698942,-0.5373643751405517
458,18444.733339076138,-0.2645930321597918
459,18854.622123056677,0.28496935934216516
460,18510.625532616286,-0.3659827576433399
461,18713.05830301983,-0.2034495273235255
462,18518.124183293265,0.55214513304868
463,18751.97730192723,1.0444493395805043
464,18942.90466936548,-0.633710592538274
465,19241.44603597376,-0.2691608495275237
466,18765.914152727215,0.046289338340303576
467,18886.612323002497,-1.024341557959731
468,18961.42542438139,0.9902516785767022
469,18899.97186226219,0.39777492870760955
470,18922.368550939485,-0.9833901117678356
471,18486.46033775393,-0.6788056087504548
472,18434.387085904324,-0.4254059680547828
473,18547.24647704944,0.16654420262071667
474,19003.092529573903,0.08514965029885957
475,19007.484951709896,-0.8240592838254119
476,19277.597380510673,0.36101318826603235
477,19399.58463775227,1.1294569461530761
478,19599.357108827357,-0.30511451265015244
479,19805.608857744635,-0.4160104720560043
480,19768.817247600942,0.042100322290813175
481,19596.48425742957,-0.30944406818944525
482,20002.667287514247,0.6964777678573348
483,19846.053258872584,-0.20103673946998346
484,19797.297768638848,-0.4166454515751348
485,19929.671622119582,0.38571823821117235
486,19742.067911549562,-0.4647503902604224
487,19650.100796851286,-0.8504084125401863
488,19533.344050729655,0.33221840314576134
489,19766.490177822547,0.4776722578066055
490,19930.32739196537,0.47980478583054387
491,19785.794468785603,-0.2743149439180035
492,19507.880499084138,0.2428970189480073
493,19618.906612843602,-0.10879866579151387
494,19868.701674015843,-0.30470521115651183
495,19621.4491756296,-0.6600727746910404
496,19209.944719172534,0.5846836824139814
497,19374.57005379202,1.7835748056733283
498,19519.223171658923,-0.05465301626674024
499,19183.85171028734,0.7548365885357633
500,19116.62926355031,0.25659787312259974
501,19113.804028875384,0.06180905242523149
502,19021.521591526718,0.38064931229945254
503,19058.583467458026,-0.7415718851706501
504,19320.655823447687,-0.47348381069097667
505,19449.804343908723,0.5639541668098831
506,18833.354537682157,0.3792487291842255
507,19024.04834639609,0.010497748162133114
508,18903.540646422025,-0.614211984221579
509,18906.15447791236,0.38382296723091613
510,19087.021221394032,-0.6705975383996121
511,19146.75854952127,0.1865596065879842
512,19373.411661520615,0.42965594378486793
513,19700.23414431008,-0.23891592941072992
514,19437.837264918446,-0.5699410822510491
515,19559.829602107773,-0.15166408058757797
516,19760.11223174007,-0.34744152008014195
517,19849.000244551407,0.568368681695
518,19643.68030709283,-0.16488122781449177
519,19711.020983823455,-1.1411837283263653
520,19618.571435671925,-0.7285727510114974
521,19466.8291757694,0.4828514979675198
522,19573.29147325762,0.8672349496326803
523,19752.52897732306,-0.8741059241152229
524,19838.230966552113,-0.6681425976986051
525,19518.545062521538,0.0441429968581879
526,19975.267745009383,-0.1529638881547113
527,20082.696383621565,0.7865842533248699
528,19873.481211535876,-0.3753917945423393
529,19791.107466466485,-1.03599923883257
530,19901.19894190063,-0.36695092973954746
531,19604.270777564514,0.11239340252891772
532,19663.35919468212,-0.2435383442409942
533,19404.38172735096,-0.699222635448171
534,19537.27491871359,-0.2926976168941049
535,19541.23580532817,-0.36333219544874207
536,19570.407194387957,-0.4683614328979808
537,19691.772040372056,1.0177885254575134
538,20015.341757480688,0.5847081339396811
539,20087.658387880845,0.7292155416592792
540,19918.97792622026,1.5531052818541489
541,19906.701107424436,-0.852203263791323
542,20299.988820228173,-0.1949862588050395
543,20519.281584405227,-0.20713767800476957
544,20385.78698900558,0.3685720555146843
545,20236.474122379466,-0.5298092548466002
546,20415.969081293042,-0.1953023641220366
547,20282.840491583618,-0.3882208919369612
548,20246.689449087076,1.007516012275251
549,20552.45586716464,-1.4333682789121598
550,20492.80461731621,-0.45537362428958206
551,20622.302713862806,-0.6462640783254345
552,20950.55393371234,0.5855501589817065
553,20697.020377458997,-0.33722086226989223
554,20754.285032614618,-0.45457281821843076
555,20818.895614801673,-0.6780191087622187
556,20821.264725191824,0.7078630780021813
557,20973.092969246183,0.50894999926857
558,20821.414962676194,0.2774856251976163
559,20953.68664993036,-0.4984977907006607
560,21824.31943404974,0.6615281925977512
561,21852.9642057502,-0.7944265960467032
562,22114.525952460997,0.07091535252312164
563,21970.1229926799,0.548644415788234
564,22180.664407848773,0.16918211355865642
565,21947.714550269353,0.034192697345190926
566,22134.920620227782,-0.6203581593400727
567,22075.781770502046,0.9154379265331438
568,22337.650906363273,-1.1013642926535205
569,22572.2039186861,-0.19624994160411724
570,22295.96286684774,0.9043004997843056
571,22809.48449686298,0.02432411604782958
572,22634.80701251595,-0.05242881036582925
573,22820.904128456346,0.5463962810944563
574,22396.006207407332,0.22405239235374097
575,22440.908114558948,-0.9248341187637763
576,22458.657052194725,0.392393925680969
577,22566.46845240965,-0.44145658546770794
578,22813.54582730005,0.6769500364615264
579,22697.95324483274,-0.06673282743379239
580,22376.803299558873,0.08893531102558772
581,22258.249042283962,1.21635120346056
582,22450.75162938375,-0.08480871534279211
583,22534.879122466828,-0.1716305277017971
584,22621.10101356413,-0.0705345461857032
585,22251.29110654755,0.8528305488633579
586,22368.576545678046,0.17367077264858244
587,22365.847244428176,-0.17837642484402405
588,22323.49230373543,0.231810040443575
589,22136.72462719787,-0.14976930912639008
590,22041.753795443998,1.5174445332860746
591,22542.46872504285,0.027343783637897356
592,22742.044890982,0.5893798957344738
593,23378.14024645542,-0.2224184787611616
594,23475.30308242577,0.10890125239057591
595,23886.503907769886,0.36535616224992573
596,23875.95164289434,-0.007095717828047965
597,24263.53501561293,-0.10289264762836159
598,24423.288396025982,0.4853419243697501
599,24785.087026162797,0.8991623149278114
600,24519.76042423439,-0.18431887434344407
601,24289.2786661424,0.1431451448064549
602,24287.19802552636,0.3647899748888621
603,24342.01229125074,-0.3847049712749304
604,24396.529308010056,-0.31108541755988806
605,23822.229453732787,0.5815308813355817
606,23677.801535320927,0.05835714875217368
607,23417.50008671211,-0.6850916665161522
608,23749.0003574505,-0.3617323568271862
609,23990.09956570355,0.7764964048374243
610,23341.648945369605,0.030503045552157104
611,23468.42204832816,0.060487256443078063
612,23344.631216800328,0.6314152504223585
613,23693.24591455622,-0.39587463847839865
614,23796.32889900525,0.23998152663893668
615,23864.58620062634,-0.45154873459754974
616,23945.673562810654,0.11313038830920386
617,23882.205344996928,1.1784716424862514
618,23740.130394928547,-0.31241204655855115
619,23842.79550014998,-0.1457927216475725
620,23676.360216125784,-0.10269243213510215
621,23944.216930650222,-0.437998184258513
622,24092.93187119594,-0.11565063911673645
623,24054.220122123173,0.4045118407694255
624,23829.177924665084,-0.3384576303963116
625,24351.64648283524,1.7910235062946218
626,24302.48824764019,0.6228508680754712
627,24300.045049995922,-0.041448229250586
628,24241.80819899977,0.19072255064459753
629,24129.02793823778,0.02728880984760851
630,23995.675274788584,-0.443877676028952
631,24338.16753546791,1.1361395822715075
632,24549.793668690887,-0.17292810486395926
633,24831.687935484762,0.4641347576979227
634,25156.47763488562,-0.23512220474285916
635,25293.652900202058,0.18887349688325594
636,25608.051858449217,0.11179177910779137
637,25261.97820469542,-0.36373702989695755
638,25038.999622641815,0.009533142645341108
639,24853.47247296722,0.12256315339294277
640,25108.77090782892,0.382305734879421
641,25405.635238780917,0.23192342083077389
642,25167.01822844706,0.02627925435546219
643,25439.224382966804,0.5130388732845521
644,25162.14994609039,0.46284319406036944
645,24912.43293253907,-0.725633165658357
646,24485.897739884156,-0.7276545122669031
647,24917.973353005753,0.8954844301294562
648,24785.0724132988,0.16356190386339442
649,25007.382918826097,0.20736308063261655
650,24535.52325922668,-0.6434116610141103
651,24401.590427024945,-0.4552737321883793
652,24168.145562630278,-0.36447367656739593
653,24403.66224710377,-0.6251059026005905
654,24495.856559230706,-0.07148076424752503
655,24156.09642952202,-1.0202007304995653
656,23642.264373764327,0.003914357885677067
657,23635.435177931926,0.616168115233874
658,23421.90668084101,-0.17302780589800104
659,23305.570406774204,0.14068133789728643
660,23303.61076863798,-0.24493316260119657
661,23232.658063490642,0.22172627546687318
662,22690.84639945453,0.3283183882399894
663,22909.70575198078,0.11721968990157494
664,22933.364854615123,0.9676003141133953
665,22901.48535295669,-0.22592650825153715
666,22599.619581301748,-1.2554091713967075
667,22489.751804175226,-0.3381054047690688
668,21604.144913229436,-0.0960720701479465
669,21761.57905950403,0.5406917207207118
670,21693.349120076047,1.181991749613446
671,21802.7843172953,-0.0023451482882581587
672,21645.48353894282,0.26068562531158923
673,21652.83946606742,-0.038960241535832996
674,21498.680453407123,-0.09687352557673212
675,21394.841052293432,-0.49945667563058493
676,21772.442740113864,0.6571406149081374
677,21707.4657014599,-0.17644202432164646
678,21375.798376656337,0.14946575374004345
679,21599.843071033312,0.11890385356009991
680,21394.50931938274,-0.7296764046174453
681,21032.339318843242,-0.3505829244607819
682,20919.760564456246,-1.1798631665124506
683,20702.35457141728,-0.41582133131253984
684,20641.549896533023,-0.665139535667689
685,20550.57956937653,-0.1636063418909608
686,20513.658300534044,-0.8895951019650066
687,20291.57772816794,0.1099853921870686
688,20377.93096599633,-0.36663418249932356
689,20669.72170189464,0.15316777780943802
690,20719.761730111346,0.3390873516770374
691,21092.46028167342,0.20281745880224777
692,21234.994436747336,0.3232417054039205
693,21117.179893051045,0.38150563759218103
694,20925.65456441045,-1.0733810814052096
695,20848.639614428404,0.15338017830790962
696,20773.447544720264,-0.1707111507939605
697,20738.00350783741,-0.6519755971471919
698,20922.213017298352,0.24823006909833278
699,20661.41933485674,0.7989978170003571
700,20828.69672152298,-0.5233658354064854
701,20889.657428188202,-0.5519756338427886
702,21036.752224162155,-0.22297145303337862
703,21049.144181270436,0.7038113080387052
704,20836.61711521499,-0.22909600865640645
705,20595.16461442252,-0.19601044702137171
706,20705.02672611859,0.3112868801395221
707,20486.69999911125,1.0955019243544895
708,20409.117973818516,-0.9886643188184145
709,20214.750967879787,0.647985261004453
710,20243.720468822856,-0.5623911196955638
711,20412.68620496367,0.41714382299113684
712,20280.71668068941,-0.5375654566348593
713,20106.80863144157,-0.3605705381064652
714,20352.947212458796,0.05831335242682689
715,20799.6227790666,0.05869577862031505
716,20829.569162858654,-0.2305444297998176
717,20805.078146377145,-0.6032342845569187
718,20847.30573039463,-0.5642368103844875
